timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1705258042254,8,get all,200,OK,Thread Group 1-18,text,true,,6834,126,296,296,http://127.0.0.1:3001/characters,8,0,0
1705258042255,8,get by id,200,OK,Thread Group 1-60,text,true,,235,127,297,297,http://127.0.0.1:3001/character/1,8,0,0
1705258042256,8,post,200,OK,Thread Group 1-92,text,true,,235,235,296,296,http://127.0.0.1:3001/character,8,0,0
1705258042258,8,get by id,200,OK,Thread Group 1-43,text,true,,235,127,296,296,http://127.0.0.1:3001/character/1,8,0,0
1705258041745,524,delete,200,OK,Thread Group 1-16,text,true,,249,192,298,298,http://127.0.0.1:3001/character/1,524,0,50
1705258042259,9,post,200,OK,Thread Group 1-98,text,true,,235,235,298,298,http://127.0.0.1:3001/character,9,0,0
1705258042261,7,update,200,OK,Thread Group 1-7,text,true,,235,235,298,298,http://127.0.0.1:3001/character/1,7,0,0
1705258041746,525,delete,200,OK,Thread Group 1-56,text,true,,249,192,301,301,http://127.0.0.1:3001/character/1,525,0,49
1705258042264,8,get by id,200,OK,Thread Group 1-92,text,true,,235,127,301,301,http://127.0.0.1:3001/character/1,8,0,0
1705258042263,11,get all,200,OK,Thread Group 1-60,text,true,,6834,126,303,303,http://127.0.0.1:3001/characters,11,0,0
